BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	1
Frequency:    	240 Hz
Frames:       	2737
Start time:   	0.000

 Frame	  Time	    l gr.X	    l gr.Y	    l gr.Z	
   534	 2.225	     0.090	     0.006	    -0.158	
   535	 2.229	     0.090	     0.006	    -0.158	
   536	 2.233	     0.090	     0.006	    -0.158	
   537	 2.237	     0.091	     0.006	    -0.158	
   538	 2.242	     0.090	     0.006	    -0.158	
   539	 2.246	     0.090	     0.006	    -0.158	
   540	 2.250	     0.090	     0.006	    -0.158	
   541	 2.254	     0.090	     0.006	    -0.158	
   542	 2.258	     0.091	     0.006	    -0.157	
   543	 2.263	     0.091	     0.006	    -0.158	
   544	 2.267	     0.090	     0.006	    -0.158	
   545	 2.271	     0.090	     0.006	    -0.158	
   546	 2.275	     0.090	     0.006	    -0.158	
   547	 2.279	     0.090	     0.006	    -0.157	
   548	 2.283	     0.090	     0.006	    -0.158	
   549	 2.287	     0.090	     0.006	    -0.158	
   550	 2.292	     0.091	     0.006	    -0.158	
   551	 2.296	     0.090	     0.006	    -0.158	
   552	 2.300	     0.090	     0.006	    -0.158	
   553	 2.304	     0.090	     0.006	    -0.158	
   554	 2.308	     0.090	     0.006	    -0.158	
   555	 2.313	     0.090	     0.006	    -0.158	
   556	 2.317	     0.090	     0.006	    -0.158	
   557	 2.321	     0.090	     0.006	    -0.158	
   558	 2.325	     0.090	     0.006	    -0.159	
   559	 2.329	     0.090	     0.006	    -0.158	
   560	 2.333	     0.090	     0.006	    -0.158	
   561	 2.338	     0.090	     0.006	    -0.158	
   562	 2.342	     0.090	     0.006	    -0.158	
   563	 2.346	     0.090	     0.006	    -0.157	
   564	 2.350	     0.090	     0.006	    -0.158	
   565	 2.354	     0.090	     0.006	    -0.158	
   566	 2.358	     0.090	     0.006	    -0.158	
   567	 2.362	     0.090	     0.006	    -0.158	
   568	 2.367	     0.090	     0.006	    -0.158	
   569	 2.371	     0.090	     0.006	    -0.158	
   570	 2.375	     0.090	     0.006	    -0.158	
   571	 2.379	     0.090	     0.006	    -0.158	
   572	 2.383	     0.090	     0.006	    -0.158	
   573	 2.388	     0.091	     0.006	    -0.158	
   574	 2.392	     0.090	     0.006	    -0.158	
   575	 2.396	     0.090	     0.006	    -0.159	
   576	 2.400	     0.091	     0.006	    -0.158	
   577	 2.404	     0.090	     0.006	    -0.158	
   578	 2.408	     0.090	     0.006	    -0.158	
   579	 2.412	     0.090	     0.006	    -0.158	
   580	 2.417	     0.090	     0.006	    -0.159	
   581	 2.421	     0.090	     0.006	    -0.158	
   582	 2.425	     0.090	     0.006	    -0.158	
   583	 2.429	     0.090	     0.006	    -0.158	
   584	 2.433	     0.090	     0.006	    -0.158	
   585	 2.438	     0.090	     0.006	    -0.158	
   586	 2.442	     0.090	     0.006	    -0.158	
   587	 2.446	     0.090	     0.006	    -0.158	
   588	 2.450	     0.090	     0.006	    -0.158	
   589	 2.454	     0.090	     0.006	    -0.158	
   590	 2.458	     0.090	     0.006	    -0.158	
   591	 2.463	     0.090	     0.006	    -0.158	
   592	 2.467	     0.090	     0.006	    -0.159	
   593	 2.471	     0.090	     0.006	    -0.158	
   594	 2.475	     0.090	     0.006	    -0.158	
   595	 2.479	     0.090	     0.006	    -0.158	
   596	 2.483	     0.090	     0.006	    -0.158	
   597	 2.487	     0.090	     0.006	    -0.158	
   598	 2.492	     0.090	     0.006	    -0.158	
   599	 2.496	     0.090	     0.006	    -0.158	
   600	 2.500	     0.091	     0.006	    -0.158	
   601	 2.504	     0.090	     0.006	    -0.159	
   602	 2.508	     0.090	     0.006	    -0.158	
   603	 2.513	     0.090	     0.006	    -0.158	
   604	 2.517	     0.090	     0.006	    -0.158	
   605	 2.521	     0.090	     0.006	    -0.158	
   606	 2.525	     0.090	     0.006	    -0.158	
   607	 2.529	     0.090	     0.006	    -0.158	
   608	 2.533	     0.090	     0.006	    -0.158	
   609	 2.537	     0.090	     0.006	    -0.158	
   610	 2.542	     0.090	     0.006	    -0.158	
   611	 2.546	     0.090	     0.006	    -0.158	
   612	 2.550	     0.090	     0.006	    -0.158	
   613	 2.554	     0.090	     0.006	    -0.158	
   614	 2.558	     0.090	     0.006	    -0.158	
   615	 2.563	     0.090	     0.006	    -0.159	
   616	 2.567	     0.090	     0.006	    -0.159	
   617	 2.571	     0.090	     0.006	    -0.159	
   618	 2.575	     0.090	     0.006	    -0.158	
   619	 2.579	     0.090	     0.006	    -0.158	
   620	 2.583	     0.090	     0.006	    -0.159	
   621	 2.588	     0.090	     0.006	    -0.159	
   622	 2.592	     0.090	     0.006	    -0.159	
   623	 2.596	     0.090	     0.006	    -0.159	
   624	 2.600	     0.090	     0.006	    -0.159	
   625	 2.604	     0.090	     0.006	    -0.158	
   626	 2.608	     0.091	     0.006	    -0.158	
   627	 2.612	     0.091	     0.006	    -0.159	
   628	 2.617	     0.090	     0.006	    -0.158	
   629	 2.621	     0.090	     0.006	    -0.159	
   630	 2.625	     0.090	     0.006	    -0.159	
   631	 2.629	     0.090	     0.006	    -0.159	
   632	 2.633	     0.090	     0.006	    -0.159	
   633	 2.638	     0.090	     0.006	    -0.159	
   634	 2.642	     0.091	     0.006	    -0.159	
   635	 2.646	     0.090	     0.006	    -0.159	
   636	 2.650	     0.090	     0.006	    -0.159	
   637	 2.654	     0.090	     0.006	    -0.159	
   638	 2.658	     0.090	     0.006	    -0.159	
   639	 2.662	     0.090	     0.006	    -0.159	
   640	 2.667	     0.091	     0.006	    -0.159	
   641	 2.671	     0.090	     0.006	    -0.159	
   642	 2.675	     0.090	     0.006	    -0.159	
   643	 2.679	     0.090	     0.006	    -0.159	
   644	 2.683	     0.090	     0.006	    -0.160	
   645	 2.688	     0.091	     0.006	    -0.160	
   646	 2.692	     0.090	     0.006	    -0.160	
   647	 2.696	     0.090	     0.006	    -0.160	
   648	 2.700	     0.090	     0.006	    -0.159	
   649	 2.704	     0.090	     0.006	    -0.159	
   650	 2.708	     0.090	     0.006	    -0.159	
   651	 2.713	     0.090	     0.006	    -0.159	
   652	 2.717	     0.090	     0.006	    -0.159	
   653	 2.721	     0.090	     0.006	    -0.160	
   654	 2.725	     0.090	     0.006	    -0.160	
   655	 2.729	     0.090	     0.006	    -0.160	
   656	 2.733	     0.090	     0.006	    -0.160	
   657	 2.737	     0.090	     0.006	    -0.160	
   658	 2.742	     0.090	     0.006	    -0.160	
   659	 2.746	     0.090	     0.006	    -0.160	
   660	 2.750	     0.090	     0.006	    -0.160	
   661	 2.754	     0.090	     0.006	    -0.160	
   662	 2.758	     0.090	     0.006	    -0.160	
   663	 2.763	     0.090	     0.006	    -0.160	
   664	 2.767	     0.090	     0.006	    -0.160	
   665	 2.771	     0.090	     0.006	    -0.160	
   666	 2.775	     0.090	     0.006	    -0.160	
   667	 2.779	     0.090	     0.006	    -0.160	
   668	 2.783	     0.090	     0.006	    -0.160	
   669	 2.787	     0.090	     0.006	    -0.160	
   670	 2.792	     0.090	     0.006	    -0.160	
   671	 2.796	     0.090	     0.006	    -0.160	
   672	 2.800	     0.090	     0.006	    -0.160	
   673	 2.804	     0.090	     0.006	    -0.160	
   674	 2.808	     0.090	     0.006	    -0.160	
   675	 2.813	     0.090	     0.006	    -0.160	
   676	 2.817	     0.091	     0.006	    -0.160	
   677	 2.821	     0.091	     0.006	    -0.160	
   678	 2.825	     0.090	     0.006	    -0.160	
   679	 2.829	     0.090	     0.006	    -0.160	
   680	 2.833	     0.090	     0.006	    -0.160	
   681	 2.838	     0.090	     0.006	    -0.160	
   682	 2.842	     0.090	     0.006	    -0.160	
   683	 2.846	     0.090	     0.006	    -0.160	
   684	 2.850	     0.091	     0.006	    -0.160	
   685	 2.854	     0.090	     0.006	    -0.160	
   686	 2.858	     0.090	     0.006	    -0.160	
   687	 2.862	     0.091	     0.006	    -0.160	
   688	 2.867	     0.090	     0.006	    -0.160	
   689	 2.871	     0.090	     0.006	    -0.160	
   690	 2.875	     0.090	     0.006	    -0.160	
   691	 2.879	     0.090	     0.006	    -0.160	
   692	 2.883	     0.090	     0.006	    -0.160	
   693	 2.888	     0.091	     0.006	    -0.160	
   694	 2.892	     0.090	     0.006	    -0.160	
   695	 2.896	     0.090	     0.006	    -0.161	
   696	 2.900	     0.090	     0.006	    -0.160	
   697	 2.904	     0.090	     0.006	    -0.160	
   698	 2.908	     0.090	     0.006	    -0.160	
   699	 2.912	     0.090	     0.006	    -0.160	
   700	 2.917	     0.090	     0.006	    -0.160	
   701	 2.921	     0.090	     0.006	    -0.160	
   702	 2.925	     0.090	     0.006	    -0.160	
   703	 2.929	     0.091	     0.006	    -0.160	
   704	 2.933	     0.090	     0.006	    -0.160	
   705	 2.938	     0.090	     0.006	    -0.159	
   706	 2.942	     0.090	     0.006	    -0.160	
   707	 2.946	     0.090	     0.006	    -0.160	
   708	 2.950	     0.090	     0.006	    -0.159	
   709	 2.954	     0.090	     0.006	    -0.160	
   710	 2.958	     0.090	     0.006	    -0.159	
   711	 2.963	     0.090	     0.006	    -0.160	
   712	 2.967	     0.090	     0.006	    -0.160	
   713	 2.971	     0.090	     0.006	    -0.160	
   714	 2.975	     0.090	     0.006	    -0.160	
   715	 2.979	     0.090	     0.006	    -0.160	
   716	 2.983	     0.090	     0.006	    -0.160	
   717	 2.987	     0.090	     0.006	    -0.160	
   718	 2.992	     0.090	     0.006	    -0.160	
   719	 2.996	     0.090	     0.006	    -0.160	
   720	 3.000	     0.090	     0.006	    -0.160	
   721	 3.004	     0.090	     0.006	    -0.160	
   722	 3.008	     0.091	     0.006	    -0.159	
   723	 3.013	     0.090	     0.006	    -0.160	
   724	 3.017	     0.090	     0.006	    -0.160	
   725	 3.021	     0.090	     0.006	    -0.160	
   726	 3.025	     0.090	     0.006	    -0.160	
   727	 3.029	     0.090	     0.006	    -0.160	
   728	 3.033	     0.091	     0.006	    -0.159	
   729	 3.037	     0.091	     0.006	    -0.159	
   730	 3.042	     0.091	     0.006	    -0.159	
   731	 3.046	     0.090	     0.006	    -0.159	
   732	 3.050	     0.091	     0.006	    -0.159	
   733	 3.054	     0.090	     0.006	    -0.160	
   734	 3.058	     0.091	     0.006	    -0.159	
   735	 3.063	     0.091	     0.006	    -0.159	
   736	 3.067	     0.091	     0.006	    -0.159	
   737	 3.071	     0.091	     0.006	    -0.159	
   738	 3.075	     0.090	     0.006	    -0.159	
   739	 3.079	     0.091	     0.006	    -0.159	
   740	 3.083	     0.091	     0.006	    -0.159	
   741	 3.088	     0.090	     0.006	    -0.159	
   742	 3.092	     0.091	     0.006	    -0.158	
   743	 3.096	     0.091	     0.006	    -0.159	
   744	 3.100	     0.091	     0.006	    -0.159	
   745	 3.104	     0.090	     0.006	    -0.159	
   746	 3.108	     0.091	     0.006	    -0.159	
   747	 3.112	     0.091	     0.006	    -0.158	
   748	 3.117	     0.090	     0.006	    -0.158	
   749	 3.121	     0.090	     0.006	    -0.159	
   750	 3.125	     0.090	     0.006	    -0.158	
   751	 3.129	     0.091	     0.006	    -0.159	
   752	 3.133	     0.090	     0.006	    -0.159	
   753	 3.138	     0.090	     0.006	    -0.159	
   754	 3.142	     0.090	     0.006	    -0.159	
   755	 3.146	     0.090	     0.006	    -0.159	
   756	 3.150	     0.090	     0.006	    -0.159	
   757	 3.154	     0.090	     0.006	    -0.158	
   758	 3.158	     0.090	     0.006	    -0.159	
   759	 3.162	     0.090	     0.006	    -0.158	
   760	 3.167	     0.090	     0.006	    -0.159	
   761	 3.171	     0.090	     0.006	    -0.159	
   762	 3.175	     0.090	     0.006	    -0.158	
   763	 3.179	     0.090	     0.006	    -0.159	
   764	 3.183	     0.090	     0.006	    -0.158	
   765	 3.188	     0.090	     0.006	    -0.159	
   766	 3.192	     0.090	     0.006	    -0.158	
   767	 3.196	     0.090	     0.006	    -0.158	
   768	 3.200	     0.090	     0.006	    -0.159	
   769	 3.204	     0.090	     0.006	    -0.159	
   770	 3.208	     0.090	     0.006	    -0.159	
   771	 3.213	     0.090	     0.006	    -0.158	
   772	 3.217	     0.090	     0.006	    -0.159	
   773	 3.221	     0.090	     0.006	    -0.158	
   774	 3.225	     0.090	     0.006	    -0.158	
   775	 3.229	     0.090	     0.006	    -0.158	
   776	 3.233	     0.090	     0.006	    -0.158	
   777	 3.237	     0.090	     0.006	    -0.158	
   778	 3.242	     0.090	     0.006	    -0.158	
   779	 3.246	     0.090	     0.006	    -0.158	
   780	 3.250	     0.090	     0.006	    -0.158	
   781	 3.254	     0.090	     0.006	    -0.158	
   782	 3.258	     0.090	     0.006	    -0.158	
   783	 3.263	     0.090	     0.006	    -0.158	
   784	 3.267	     0.090	     0.006	    -0.158	
   785	 3.271	     0.090	     0.006	    -0.158	
   786	 3.275	     0.090	     0.006	    -0.158	
   787	 3.279	     0.090	     0.006	    -0.158	
   788	 3.283	     0.090	     0.006	    -0.158	
   789	 3.287	     0.090	     0.006	    -0.158	
   790	 3.292	     0.090	     0.006	    -0.158	
   791	 3.296	     0.090	     0.006	    -0.158	
   792	 3.300	     0.090	     0.006	    -0.158	
   793	 3.304	     0.090	     0.006	    -0.157	
   794	 3.308	     0.090	     0.006	    -0.158	
   795	 3.313	     0.090	     0.006	    -0.158	
   796	 3.317	     0.090	     0.006	    -0.158	
   797	 3.321	     0.090	     0.006	    -0.158	
   798	 3.325	     0.090	     0.006	    -0.158	
   799	 3.329	     0.090	     0.006	    -0.158	
   800	 3.333	     0.091	     0.006	    -0.158	
   801	 3.338	     0.090	     0.006	    -0.158	
   802	 3.342	     0.090	     0.006	    -0.158	
   803	 3.346	     0.090	     0.006	    -0.158	
   804	 3.350	     0.090	     0.006	    -0.158	
   805	 3.354	     0.090	     0.006	    -0.158	
   806	 3.358	     0.091	     0.006	    -0.158	
   807	 3.362	     0.090	     0.006	    -0.158	
   808	 3.367	     0.090	     0.006	    -0.158	
   809	 3.371	     0.090	     0.006	    -0.158	
   810	 3.375	     0.090	     0.006	    -0.158	
   811	 3.379	     0.090	     0.006	    -0.158	
   812	 3.383	     0.090	     0.006	    -0.158	
   813	 3.388	     0.090	     0.006	    -0.158	
   814	 3.392	     0.090	     0.006	    -0.158	
   815	 3.396	     0.090	     0.006	    -0.158	
   816	 3.400	     0.090	     0.006	    -0.158	
   817	 3.404	     0.090	     0.006	    -0.158	
   818	 3.408	     0.090	     0.006	    -0.158	
   819	 3.412	     0.090	     0.006	    -0.158	
   820	 3.417	     0.090	     0.006	    -0.158	
   821	 3.421	     0.090	     0.006	    -0.158	
   822	 3.425	     0.090	     0.006	    -0.159	
   823	 3.429	     0.090	     0.006	    -0.158	
   824	 3.433	     0.091	     0.006	    -0.158	
   825	 3.438	     0.090	     0.006	    -0.158	
   826	 3.442	     0.090	     0.006	    -0.158	
   827	 3.446	     0.090	     0.006	    -0.158	
   828	 3.450	     0.090	     0.006	    -0.159	
   829	 3.454	     0.090	     0.006	    -0.159	
   830	 3.458	     0.091	     0.006	    -0.158	
   831	 3.463	     0.091	     0.006	    -0.158	
   832	 3.467	     0.090	     0.006	    -0.158	
   833	 3.471	     0.090	     0.006	    -0.158	
   834	 3.475	     0.090	     0.006	    -0.159	
   835	 3.479	     0.090	     0.006	    -0.159	
   836	 3.483	     0.090	     0.006	    -0.158	
   837	 3.487	     0.090	     0.006	    -0.159	
   838	 3.492	     0.090	     0.006	    -0.159	
   839	 3.496	     0.090	     0.006	    -0.158	
   840	 3.500	     0.091	     0.006	    -0.158	
   841	 3.504	     0.090	     0.006	    -0.159	
   842	 3.508	     0.091	     0.006	    -0.158	
   843	 3.513	     0.090	     0.006	    -0.158	
   844	 3.517	     0.090	     0.006	    -0.159	
   845	 3.521	     0.090	     0.006	    -0.158	
   846	 3.525	     0.090	     0.006	    -0.159	
   847	 3.529	     0.090	     0.006	    -0.158	
   848	 3.533	     0.091	     0.006	    -0.158	
   849	 3.537	     0.090	     0.006	    -0.159	
   850	 3.542	     0.090	     0.006	    -0.159	
   851	 3.546	     0.090	     0.006	    -0.159	
   852	 3.550	     0.090	     0.006	    -0.158	
   853	 3.554	     0.090	     0.006	    -0.159	
   854	 3.558	     0.090	     0.006	    -0.158	
   855	 3.563	     0.090	     0.006	    -0.159	
   856	 3.567	     0.090	     0.006	    -0.158	
   857	 3.571	     0.090	     0.006	    -0.159	
   858	 3.575	     0.090	     0.006	    -0.158	
   859	 3.579	     0.090	     0.006	    -0.158	
   860	 3.583	     0.090	     0.006	    -0.158	
   861	 3.588	     0.090	     0.006	    -0.159	
   862	 3.592	     0.090	     0.006	    -0.158	
   863	 3.596	     0.090	     0.006	    -0.158	
   864	 3.600	     0.090	     0.006	    -0.158	
   865	 3.604	     0.090	     0.006	    -0.158	
   866	 3.608	     0.090	     0.006	    -0.158	
   867	 3.612	     0.090	     0.006	    -0.158	
   868	 3.617	     0.090	     0.006	    -0.158	
   869	 3.621	     0.090	     0.006	    -0.159	
   870	 3.625	     0.090	     0.006	    -0.159	
   871	 3.629	     0.090	     0.006	    -0.158	
   872	 3.633	     0.090	     0.006	    -0.158	
   873	 3.638	     0.090	     0.006	    -0.159	
   874	 3.642	     0.090	     0.006	    -0.158	
   875	 3.646	     0.090	     0.006	    -0.158	
   876	 3.650	     0.090	     0.006	    -0.158	
   877	 3.654	     0.090	     0.006	    -0.158	
   878	 3.658	     0.090	     0.006	    -0.158	
   879	 3.662	     0.090	     0.006	    -0.158	
   880	 3.667	     0.090	     0.006	    -0.159	
   881	 3.671	     0.090	     0.006	    -0.158	
   882	 3.675	     0.090	     0.006	    -0.158	
   883	 3.679	     0.091	     0.006	    -0.158	
   884	 3.683	     0.091	     0.006	    -0.158	
   885	 3.688	     0.090	     0.006	    -0.158	
   886	 3.692	     0.090	     0.006	    -0.158	
   887	 3.696	     0.090	     0.006	    -0.158	
   888	 3.700	     0.091	     0.006	    -0.158	
   889	 3.704	     0.090	     0.006	    -0.158	
   890	 3.708	     0.091	     0.006	    -0.158	
   891	 3.713	     0.091	     0.006	    -0.158	
   892	 3.717	     0.090	     0.006	    -0.159	
   893	 3.721	     0.090	     0.006	    -0.159	
   894	 3.725	     0.090	     0.006	    -0.158	
   895	 3.729	     0.090	     0.006	    -0.158	
   896	 3.733	     0.091	     0.006	    -0.158	
   897	 3.737	     0.090	     0.006	    -0.158	
   898	 3.742	     0.090	     0.006	    -0.158	
   899	 3.746	     0.090	     0.006	    -0.158	
   900	 3.750	     0.091	     0.006	    -0.158	
   901	 3.754	     0.090	     0.006	    -0.159	
   902	 3.758	     0.090	     0.006	    -0.158	
   903	 3.763	     0.090	     0.006	    -0.159	
   904	 3.767	     0.090	     0.006	    -0.159	
   905	 3.771	     0.090	     0.006	    -0.158	
   906	 3.775	     0.090	     0.006	    -0.159	
   907	 3.779	     0.090	     0.006	    -0.159	
   908	 3.783	     0.090	     0.006	    -0.158	
   909	 3.787	     0.090	     0.006	    -0.158	
   910	 3.792	     0.090	     0.006	    -0.158	
   911	 3.796	     0.090	     0.006	    -0.159	
   912	 3.800	     0.090	     0.006	    -0.158	
   913	 3.804	     0.090	     0.006	    -0.158	
   914	 3.808	     0.090	     0.006	    -0.158	
   915	 3.813	     0.090	     0.006	    -0.159	
   916	 3.817	     0.090	     0.006	    -0.158	
   917	 3.821	     0.090	     0.006	    -0.158	
   918	 3.825	     0.090	     0.006	    -0.159	
   919	 3.829	     0.090	     0.006	    -0.158	
   920	 3.833	     0.090	     0.006	    -0.158	
   921	 3.838	     0.090	     0.006	    -0.158	
   922	 3.842	     0.090	     0.006	    -0.159	
   923	 3.846	     0.090	     0.006	    -0.158	
   924	 3.850	     0.090	     0.006	    -0.158	
   925	 3.854	     0.090	     0.006	    -0.158	
   926	 3.858	     0.090	     0.006	    -0.158	
   927	 3.862	     0.090	     0.006	    -0.159	
   928	 3.867	     0.090	     0.006	    -0.158	
   929	 3.871	     0.090	     0.006	    -0.158	
   930	 3.875	     0.090	     0.006	    -0.159	
   931	 3.879	     0.090	     0.006	    -0.159	
   932	 3.883	     0.091	     0.006	    -0.158	
   933	 3.888	     0.090	     0.006	    -0.158	
   934	 3.892	     0.090	     0.006	    -0.159	
   935	 3.896	     0.090	     0.006	    -0.159	
   936	 3.900	     0.090	     0.006	    -0.159	
   937	 3.904	     0.090	     0.006	    -0.158	
   938	 3.908	     0.090	     0.006	    -0.158	
   939	 3.912	     0.090	     0.006	    -0.159	
   940	 3.917	     0.090	     0.006	    -0.158	
   941	 3.921	     0.090	     0.006	    -0.159	
   942	 3.925	     0.090	     0.006	    -0.159	
   943	 3.929	     0.090	     0.006	    -0.159	
   944	 3.933	     0.090	     0.006	    -0.158	
   945	 3.938	     0.090	     0.006	    -0.159	
   946	 3.942	     0.090	     0.006	    -0.159	
   947	 3.946	     0.090	     0.006	    -0.159	
   948	 3.950	     0.090	     0.006	    -0.158	
   949	 3.954	     0.091	     0.006	    -0.158	
   950	 3.958	     0.090	     0.006	    -0.159	
   951	 3.963	     0.090	     0.006	    -0.158	
   952	 3.967	     0.090	     0.006	    -0.158	
   953	 3.971	     0.090	     0.006	    -0.159	
   954	 3.975	     0.090	     0.006	    -0.159	
   955	 3.979	     0.090	     0.006	    -0.159	
   956	 3.983	     0.091	     0.006	    -0.158	
   957	 3.987	     0.090	     0.006	    -0.159	
   958	 3.992	     0.090	     0.006	    -0.159	
   959	 3.996	     0.090	     0.006	    -0.159	
   960	 4.000	     0.090	     0.006	    -0.159	
   961	 4.004	     0.090	     0.006	    -0.159	
   962	 4.008	     0.091	     0.006	    -0.159	
   963	 4.012	     0.090	     0.006	    -0.159	
   964	 4.017	     0.090	     0.006	    -0.159	
   965	 4.021	     0.090	     0.006	    -0.159	
   966	 4.025	     0.090	     0.006	    -0.159	
   967	 4.029	     0.090	     0.006	    -0.159	
   968	 4.033	     0.090	     0.006	    -0.159	
   969	 4.037	     0.090	     0.006	    -0.159	
   970	 4.042	     0.090	     0.006	    -0.159	
   971	 4.046	     0.090	     0.006	    -0.159	
   972	 4.050	     0.090	     0.006	    -0.160	
   973	 4.054	     0.090	     0.006	    -0.160	
   974	 4.058	     0.090	     0.006	    -0.159	
   975	 4.063	     0.090	     0.006	    -0.160	
   976	 4.067	     0.090	     0.006	    -0.159	
   977	 4.071	     0.091	     0.006	    -0.159	
   978	 4.075	     0.090	     0.006	    -0.159	
   979	 4.079	     0.090	     0.006	    -0.160	
   980	 4.083	     0.090	     0.006	    -0.159	
   981	 4.088	     0.090	     0.006	    -0.160	
   982	 4.092	     0.091	     0.006	    -0.159	
   983	 4.096	     0.091	     0.006	    -0.159	
   984	 4.100	     0.090	     0.006	    -0.160	
   985	 4.104	     0.090	     0.006	    -0.160	
   986	 4.108	     0.091	     0.006	    -0.159	
   987	 4.113	     0.090	     0.006	    -0.159	
   988	 4.117	     0.090	     0.006	    -0.160	
   989	 4.121	     0.090	     0.006	    -0.160	
   990	 4.125	     0.090	     0.006	    -0.159	
   991	 4.129	     0.090	     0.006	    -0.159	
   992	 4.133	     0.090	     0.006	    -0.159	
   993	 4.137	     0.090	     0.006	    -0.160	
   994	 4.142	     0.090	     0.006	    -0.160	
   995	 4.146	     0.090	     0.006	    -0.160	
   996	 4.150	     0.090	     0.006	    -0.159	
   997	 4.154	     0.090	     0.006	    -0.160	
   998	 4.158	     0.090	     0.006	    -0.160	
   999	 4.162	     0.090	     0.006	    -0.160	
  1000	 4.167	     0.090	     0.006	    -0.159	
  1001	 4.171	     0.090	     0.006	    -0.160	
  1002	 4.175	     0.090	     0.006	    -0.160	
  1003	 4.179	     0.090	     0.006	    -0.160	
  1004	 4.183	     0.090	     0.006	    -0.160	
  1005	 4.188	     0.090	     0.006	    -0.160	
  1006	 4.192	     0.090	     0.006	    -0.160	
  1007	 4.196	     0.090	     0.006	    -0.160	
  1008	 4.200	     0.090	     0.006	    -0.160	
  1009	 4.204	     0.090	     0.006	    -0.160	
  1010	 4.208	     0.090	     0.006	    -0.160	
  1011	 4.213	     0.090	     0.006	    -0.160	
  1012	 4.217	     0.090	     0.006	    -0.160	
  1013	 4.221	     0.090	     0.006	    -0.160	
  1014	 4.225	     0.090	     0.006	    -0.160	
  1015	 4.229	     0.090	     0.006	    -0.160	
  1016	 4.233	     0.090	     0.006	    -0.160	
  1017	 4.238	     0.090	     0.006	    -0.160	
  1018	 4.242	     0.090	     0.006	    -0.160	
  1019	 4.246	     0.090	     0.006	    -0.161	
  1020	 4.250	     0.090	     0.006	    -0.160	
  1021	 4.254	     0.090	     0.006	    -0.160	
  1022	 4.258	     0.090	     0.006	    -0.160	
  1023	 4.262	     0.090	     0.006	    -0.160	
  1024	 4.267	     0.090	     0.006	    -0.161	
  1025	 4.271	     0.090	     0.006	    -0.160	
  1026	 4.275	     0.090	     0.006	    -0.160	
  1027	 4.279	     0.090	     0.006	    -0.160	
  1028	 4.283	     0.090	     0.006	    -0.160	
  1029	 4.287	     0.090	     0.006	    -0.160	
  1030	 4.292	     0.090	     0.006	    -0.160	
  1031	 4.296	     0.090	     0.006	    -0.160	
  1032	 4.300	     0.090	     0.006	    -0.160	
  1033	 4.304	     0.090	     0.006	    -0.160	
  1034	 4.308	     0.090	     0.006	    -0.160	
  1035	 4.313	     0.090	     0.006	    -0.160	
  1036	 4.317	     0.090	     0.006	    -0.160	
  1037	 4.321	     0.090	     0.006	    -0.160	
  1038	 4.325	     0.090	     0.006	    -0.161	
  1039	 4.329	     0.090	     0.006	    -0.160	
  1040	 4.333	     0.090	     0.006	    -0.160	
  1041	 4.338	     0.090	     0.006	    -0.160	
  1042	 4.342	     0.090	     0.006	    -0.160	
  1043	 4.346	     0.090	     0.006	    -0.160	
  1044	 4.350	     0.090	     0.006	    -0.160	
  1045	 4.354	     0.090	     0.006	    -0.161	
  1046	 4.358	     0.090	     0.006	    -0.160	
  1047	 4.363	     0.090	     0.006	    -0.161	
  1048	 4.367	     0.090	     0.006	    -0.160	
  1049	 4.371	     0.090	     0.006	    -0.161	
  1050	 4.375	     0.090	     0.006	    -0.161	
  1051	 4.379	     0.090	     0.006	    -0.160	
  1052	 4.383	     0.090	     0.006	    -0.161	
  1053	 4.387	     0.090	     0.006	    -0.161	
  1054	 4.392	     0.090	     0.006	    -0.161	
  1055	 4.396	     0.090	     0.006	    -0.161	
  1056	 4.400	     0.090	     0.006	    -0.161	
  1057	 4.404	     0.090	     0.006	    -0.161	
  1058	 4.408	     0.090	     0.006	    -0.161	
  1059	 4.412	     0.090	     0.006	    -0.161	
  1060	 4.417	     0.090	     0.006	    -0.161	
  1061	 4.421	     0.090	     0.006	    -0.160	
  1062	 4.425	     0.090	     0.006	    -0.162	
  1063	 4.429	     0.090	     0.006	    -0.161	
  1064	 4.433	     0.090	     0.006	    -0.160	
  1065	 4.438	     0.090	     0.006	    -0.161	
  1066	 4.442	     0.090	     0.006	    -0.161	
  1067	 4.446	     0.090	     0.006	    -0.161	
  1068	 4.450	     0.090	     0.006	    -0.161	
  1069	 4.454	     0.090	     0.006	    -0.161	
  1070	 4.458	     0.090	     0.006	    -0.160	
  1071	 4.463	     0.090	     0.006	    -0.161	
  1072	 4.467	     0.090	     0.006	    -0.161	
  1073	 4.471	     0.090	     0.006	    -0.161	
  1074	 4.475	     0.090	     0.006	    -0.161	
  1075	 4.479	     0.090	     0.006	    -0.161	
  1076	 4.483	     0.090	     0.006	    -0.161	
  1077	 4.488	     0.090	     0.006	    -0.161	
  1078	 4.492	     0.090	     0.006	    -0.161	
  1079	 4.496	     0.090	     0.006	    -0.161	
  1080	 4.500	     0.090	     0.006	    -0.161	
  1081	 4.504	     0.090	     0.006	    -0.161	
  1082	 4.508	     0.090	     0.006	    -0.161	
  1083	 4.512	     0.090	     0.006	    -0.161	
  1084	 4.517	     0.090	     0.006	    -0.161	
  1085	 4.521	     0.090	     0.006	    -0.161	
