BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	14
Frequency:    	60 Hz
Frames:       	692
Start time:   	0.000

 Frame	  Time	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	l should.X	l should.Y	l should.Z	
   107	 1.783	    -0.122	     0.919	    -0.080	    -0.174	     0.847	    -0.182	    -0.139	     0.497	    -0.168	    -0.126	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.134	     0.915	    -0.073	     0.192	     0.828	    -0.165	     0.134	     0.490	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.055	    -0.044	     1.312	    -0.038	
   108	 1.800	    -0.122	     0.919	    -0.080	    -0.174	     0.847	    -0.182	    -0.139	     0.497	    -0.168	    -0.126	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.134	     0.916	    -0.073	     0.192	     0.828	    -0.165	     0.134	     0.490	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.055	    -0.044	     1.312	    -0.038	
   109	 1.817	    -0.122	     0.919	    -0.080	    -0.174	     0.847	    -0.182	    -0.139	     0.497	    -0.168	    -0.126	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.134	     0.916	    -0.073	     0.192	     0.828	    -0.165	     0.134	     0.490	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.055	    -0.044	     1.312	    -0.038	
   110	 1.833	    -0.122	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.126	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.134	     0.916	    -0.073	     0.192	     0.828	    -0.165	     0.133	     0.490	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.055	    -0.044	     1.312	    -0.038	
   111	 1.850	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.134	     0.916	    -0.073	     0.192	     0.828	    -0.165	     0.133	     0.490	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.055	    -0.044	     1.312	    -0.038	
   112	 1.867	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.134	     0.915	    -0.073	     0.192	     0.828	    -0.165	     0.133	     0.490	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.055	    -0.044	     1.312	    -0.038	
   113	 1.883	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.192	     0.828	    -0.165	     0.133	     0.490	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.055	    -0.044	     1.312	    -0.038	
   114	 1.900	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.192	     0.828	    -0.165	     0.133	     0.490	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.055	    -0.044	     1.312	    -0.038	
   115	 1.917	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.192	     0.828	    -0.165	     0.133	     0.491	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.055	    -0.044	     1.313	    -0.037	
   116	 1.933	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.192	     0.828	    -0.165	     0.133	     0.491	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.055	    -0.044	     1.313	    -0.037	
   117	 1.950	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.192	     0.828	    -0.165	     0.133	     0.491	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.055	    -0.044	     1.313	    -0.037	
   118	 1.967	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.073	     0.192	     0.828	    -0.165	     0.133	     0.491	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.054	    -0.044	     1.313	    -0.037	
   119	 1.983	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.073	     0.192	     0.829	    -0.165	     0.133	     0.491	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.054	    -0.044	     1.313	    -0.037	
   120	 2.000	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.073	     0.192	     0.829	    -0.165	     0.133	     0.491	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.054	    -0.044	     1.313	    -0.037	
   121	 2.017	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.073	     0.192	     0.829	    -0.165	     0.133	     0.491	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.287	    -0.054	    -0.044	     1.313	    -0.037	
   122	 2.033	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.073	     0.192	     0.829	    -0.166	     0.133	     0.491	    -0.139	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.288	    -0.054	    -0.044	     1.313	    -0.037	
   123	 2.050	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.288	    -0.054	    -0.044	     1.313	    -0.037	
   124	 2.067	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.055	     1.288	    -0.054	    -0.044	     1.313	    -0.037	
   125	 2.083	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.055	     1.288	    -0.054	    -0.045	     1.313	    -0.037	
   126	 2.100	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.055	     1.288	    -0.054	    -0.045	     1.313	    -0.037	
   127	 2.117	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.288	    -0.054	    -0.045	     1.314	    -0.037	
   128	 2.133	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.168	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.054	     1.288	    -0.054	    -0.045	     1.314	    -0.037	
   129	 2.150	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.288	    -0.054	    -0.045	     1.314	    -0.037	
   130	 2.167	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.288	    -0.054	    -0.045	     1.314	    -0.037	
   131	 2.183	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.289	    -0.053	    -0.045	     1.314	    -0.037	
   132	 2.200	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.289	    -0.053	    -0.045	     1.314	    -0.037	
   133	 2.217	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.289	    -0.053	    -0.045	     1.315	    -0.037	
   134	 2.233	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.289	    -0.053	    -0.045	     1.315	    -0.037	
   135	 2.250	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.232	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.054	     1.289	    -0.053	    -0.045	     1.315	    -0.037	
   136	 2.267	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.289	    -0.053	    -0.045	     1.315	    -0.037	
   137	 2.283	    -0.123	     0.919	    -0.080	    -0.176	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.289	    -0.053	    -0.045	     1.315	    -0.037	
   138	 2.300	    -0.123	     0.919	    -0.080	    -0.176	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.289	    -0.053	    -0.046	     1.315	    -0.037	
   139	 2.317	    -0.123	     0.919	    -0.080	    -0.176	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.289	    -0.053	    -0.046	     1.315	    -0.037	
   140	 2.333	    -0.123	     0.919	    -0.080	    -0.176	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.053	    -0.046	     1.315	    -0.037	
   141	 2.350	    -0.123	     0.919	    -0.080	    -0.176	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.289	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.053	    -0.046	     1.315	    -0.037	
   142	 2.367	    -0.123	     0.919	    -0.080	    -0.176	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.232	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.289	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.053	    -0.046	     1.315	    -0.037	
   143	 2.383	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.289	     0.067	     0.049	    -0.275	     0.054	     1.290	    -0.053	    -0.046	     1.316	    -0.037	
   144	 2.400	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.053	    -0.046	     1.316	    -0.037	
   145	 2.417	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.232	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.053	    -0.046	     1.316	    -0.037	
   146	 2.433	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.232	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.053	     1.290	    -0.053	    -0.046	     1.316	    -0.037	
   147	 2.450	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.165	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.053	     1.290	    -0.053	    -0.046	     1.316	    -0.037	
   148	 2.467	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.165	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.289	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.053	    -0.046	     1.316	    -0.037	
   149	 2.483	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.165	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.289	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.053	    -0.046	     1.316	    -0.037	
   150	 2.500	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.289	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.053	    -0.046	     1.316	    -0.037	
   151	 2.517	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.053	    -0.045	     1.316	    -0.037	
   152	 2.533	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.191	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.054	    -0.045	     1.316	    -0.037	
   153	 2.550	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.192	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.054	    -0.045	     1.316	    -0.037	
   154	 2.567	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.192	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.289	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.054	    -0.045	     1.316	    -0.037	
   155	 2.583	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.192	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.054	    -0.045	     1.316	    -0.037	
   156	 2.600	    -0.123	     0.919	    -0.080	    -0.175	     0.847	    -0.182	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.915	    -0.073	     0.192	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.290	    -0.054	    -0.045	     1.316	    -0.037	
   157	 2.617	    -0.123	     0.919	    -0.081	    -0.175	     0.847	    -0.183	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.073	     0.192	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.291	    -0.054	    -0.045	     1.316	    -0.037	
   158	 2.633	    -0.122	     0.919	    -0.081	    -0.175	     0.847	    -0.183	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.073	     0.192	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.056	    -0.290	     0.067	     0.048	    -0.275	     0.054	     1.291	    -0.054	    -0.045	     1.316	    -0.037	
   159	 2.650	    -0.122	     0.919	    -0.081	    -0.175	     0.847	    -0.183	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.073	     0.192	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.054	     1.291	    -0.054	    -0.045	     1.316	    -0.037	
   160	 2.667	    -0.122	     0.919	    -0.081	    -0.175	     0.847	    -0.183	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.074	     0.192	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.055	     1.291	    -0.054	    -0.045	     1.316	    -0.037	
   161	 2.683	    -0.122	     0.919	    -0.081	    -0.175	     0.847	    -0.183	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.074	     0.192	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.055	     1.291	    -0.054	    -0.045	     1.316	    -0.037	
   162	 2.700	    -0.122	     0.919	    -0.081	    -0.175	     0.847	    -0.183	    -0.140	     0.497	    -0.169	    -0.127	     0.102	    -0.233	    -0.139	     0.050	    -0.081	     0.133	     0.916	    -0.074	     0.192	     0.829	    -0.166	     0.133	     0.491	    -0.140	     0.108	     0.098	    -0.214	     0.116	     0.047	    -0.069	    -0.083	     0.055	    -0.289	     0.067	     0.048	    -0.275	     0.055	     1.291	    -0.054	    -0.044	     1.316	    -0.037	
