BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	1
Frequency:    	240 Hz
Frames:       	2737
Start time:   	0.000

 Frame	  Time	    r gr.X	    r gr.Y	    r gr.Z	
   509	 2.121	    -0.093	     0.008	    -0.172	
   510	 2.125	    -0.093	     0.008	    -0.171	
   511	 2.129	    -0.092	     0.008	    -0.171	
   512	 2.133	    -0.093	     0.008	    -0.171	
   513	 2.138	    -0.093	     0.008	    -0.171	
   514	 2.142	    -0.093	     0.008	    -0.171	
   515	 2.146	    -0.093	     0.008	    -0.171	
   516	 2.150	    -0.093	     0.008	    -0.170	
   517	 2.154	    -0.093	     0.008	    -0.170	
   518	 2.158	    -0.093	     0.008	    -0.171	
   519	 2.162	    -0.093	     0.008	    -0.171	
   520	 2.167	    -0.093	     0.008	    -0.171	
   521	 2.171	    -0.093	     0.008	    -0.171	
   522	 2.175	    -0.093	     0.008	    -0.171	
   523	 2.179	    -0.093	     0.008	    -0.171	
   524	 2.183	    -0.093	     0.008	    -0.171	
   525	 2.188	    -0.093	     0.008	    -0.170	
   526	 2.192	    -0.093	     0.008	    -0.171	
   527	 2.196	    -0.093	     0.008	    -0.170	
   528	 2.200	    -0.093	     0.008	    -0.171	
   529	 2.204	    -0.093	     0.008	    -0.171	
   530	 2.208	    -0.093	     0.008	    -0.171	
   531	 2.213	    -0.093	     0.008	    -0.171	
   532	 2.217	    -0.093	     0.008	    -0.170	
   533	 2.221	    -0.093	     0.008	    -0.170	
   534	 2.225	    -0.093	     0.008	    -0.171	
   535	 2.229	    -0.092	     0.008	    -0.171	
   536	 2.233	    -0.093	     0.008	    -0.170	
   537	 2.237	    -0.093	     0.008	    -0.170	
   538	 2.242	    -0.093	     0.008	    -0.170	
   539	 2.246	    -0.093	     0.008	    -0.170	
   540	 2.250	    -0.093	     0.008	    -0.171	
   541	 2.254	    -0.093	     0.008	    -0.170	
   542	 2.258	    -0.093	     0.008	    -0.170	
   543	 2.263	    -0.093	     0.008	    -0.170	
   544	 2.267	    -0.093	     0.008	    -0.170	
   545	 2.271	    -0.093	     0.008	    -0.169	
   546	 2.275	    -0.093	     0.008	    -0.170	
   547	 2.279	    -0.093	     0.008	    -0.170	
   548	 2.283	    -0.093	     0.008	    -0.170	
   549	 2.287	    -0.093	     0.008	    -0.171	
   550	 2.292	    -0.093	     0.008	    -0.169	
   551	 2.296	    -0.093	     0.008	    -0.169	
   552	 2.300	    -0.094	     0.008	    -0.170	
   553	 2.304	    -0.093	     0.008	    -0.170	
   554	 2.308	    -0.093	     0.008	    -0.170	
   555	 2.313	    -0.093	     0.008	    -0.170	
   556	 2.317	    -0.093	     0.008	    -0.170	
   557	 2.321	    -0.093	     0.008	    -0.170	
   558	 2.325	    -0.093	     0.008	    -0.169	
   559	 2.329	    -0.093	     0.008	    -0.169	
   560	 2.333	    -0.093	     0.008	    -0.170	
   561	 2.338	    -0.093	     0.008	    -0.170	
   562	 2.342	    -0.093	     0.008	    -0.171	
   563	 2.346	    -0.093	     0.008	    -0.169	
   564	 2.350	    -0.093	     0.008	    -0.169	
   565	 2.354	    -0.093	     0.008	    -0.170	
   566	 2.358	    -0.093	     0.008	    -0.169	
   567	 2.362	    -0.093	     0.008	    -0.170	
   568	 2.367	    -0.093	     0.008	    -0.169	
   569	 2.371	    -0.093	     0.008	    -0.170	
   570	 2.375	    -0.093	     0.008	    -0.170	
   571	 2.379	    -0.093	     0.008	    -0.170	
   572	 2.383	    -0.093	     0.008	    -0.169	
   573	 2.388	    -0.093	     0.008	    -0.170	
   574	 2.392	    -0.093	     0.008	    -0.169	
   575	 2.396	    -0.093	     0.008	    -0.170	
   576	 2.400	    -0.093	     0.008	    -0.170	
   577	 2.404	    -0.093	     0.008	    -0.170	
   578	 2.408	    -0.093	     0.008	    -0.170	
   579	 2.412	    -0.093	     0.008	    -0.170	
   580	 2.417	    -0.093	     0.008	    -0.170	
   581	 2.421	    -0.093	     0.008	    -0.170	
   582	 2.425	    -0.093	     0.008	    -0.170	
   583	 2.429	    -0.093	     0.008	    -0.170	
   584	 2.433	    -0.093	     0.008	    -0.169	
   585	 2.438	    -0.093	     0.008	    -0.170	
   586	 2.442	    -0.093	     0.008	    -0.170	
   587	 2.446	    -0.093	     0.008	    -0.171	
   588	 2.450	    -0.094	     0.008	    -0.171	
   589	 2.454	    -0.094	     0.008	    -0.170	
   590	 2.458	    -0.093	     0.008	    -0.170	
   591	 2.463	    -0.093	     0.008	    -0.170	
   592	 2.467	    -0.093	     0.008	    -0.170	
   593	 2.471	    -0.093	     0.008	    -0.170	
   594	 2.475	    -0.093	     0.008	    -0.169	
   595	 2.479	    -0.093	     0.008	    -0.169	
   596	 2.483	    -0.094	     0.008	    -0.170	
   597	 2.487	    -0.093	     0.008	    -0.170	
   598	 2.492	    -0.093	     0.008	    -0.170	
   599	 2.496	    -0.093	     0.008	    -0.170	
   600	 2.500	    -0.093	     0.008	    -0.170	
   601	 2.504	    -0.093	     0.008	    -0.170	
   602	 2.508	    -0.093	     0.008	    -0.171	
   603	 2.513	    -0.093	     0.008	    -0.170	
   604	 2.517	    -0.093	     0.008	    -0.169	
   605	 2.521	    -0.093	     0.008	    -0.171	
   606	 2.525	    -0.094	     0.008	    -0.170	
   607	 2.529	    -0.093	     0.008	    -0.171	
   608	 2.533	    -0.093	     0.008	    -0.171	
   609	 2.537	    -0.093	     0.008	    -0.170	
   610	 2.542	    -0.093	     0.008	    -0.170	
   611	 2.546	    -0.093	     0.008	    -0.170	
   612	 2.550	    -0.093	     0.008	    -0.171	
   613	 2.554	    -0.093	     0.008	    -0.171	
   614	 2.558	    -0.093	     0.008	    -0.171	
   615	 2.563	    -0.094	     0.008	    -0.170	
   616	 2.567	    -0.093	     0.008	    -0.170	
   617	 2.571	    -0.093	     0.008	    -0.171	
   618	 2.575	    -0.093	     0.008	    -0.171	
   619	 2.579	    -0.093	     0.008	    -0.171	
   620	 2.583	    -0.093	     0.008	    -0.171	
   621	 2.588	    -0.093	     0.008	    -0.170	
   622	 2.592	    -0.093	     0.008	    -0.171	
   623	 2.596	    -0.093	     0.008	    -0.170	
   624	 2.600	    -0.093	     0.008	    -0.171	
   625	 2.604	    -0.093	     0.008	    -0.171	
   626	 2.608	    -0.093	     0.008	    -0.171	
   627	 2.612	    -0.093	     0.008	    -0.172	
   628	 2.617	    -0.093	     0.008	    -0.171	
   629	 2.621	    -0.093	     0.008	    -0.171	
   630	 2.625	    -0.093	     0.008	    -0.171	
   631	 2.629	    -0.092	     0.008	    -0.171	
   632	 2.633	    -0.093	     0.008	    -0.171	
   633	 2.638	    -0.093	     0.008	    -0.171	
   634	 2.642	    -0.093	     0.008	    -0.172	
   635	 2.646	    -0.093	     0.008	    -0.171	
   636	 2.650	    -0.093	     0.008	    -0.172	
   637	 2.654	    -0.093	     0.008	    -0.171	
   638	 2.658	    -0.093	     0.008	    -0.172	
   639	 2.662	    -0.093	     0.008	    -0.172	
   640	 2.667	    -0.093	     0.008	    -0.172	
   641	 2.671	    -0.093	     0.008	    -0.172	
   642	 2.675	    -0.092	     0.008	    -0.171	
   643	 2.679	    -0.093	     0.008	    -0.172	
   644	 2.683	    -0.093	     0.008	    -0.172	
   645	 2.688	    -0.093	     0.008	    -0.172	
   646	 2.692	    -0.093	     0.008	    -0.173	
   647	 2.696	    -0.092	     0.008	    -0.173	
   648	 2.700	    -0.093	     0.008	    -0.173	
   649	 2.704	    -0.093	     0.008	    -0.174	
   650	 2.708	    -0.092	     0.008	    -0.172	
   651	 2.713	    -0.093	     0.008	    -0.173	
   652	 2.717	    -0.093	     0.008	    -0.173	
   653	 2.721	    -0.092	     0.008	    -0.174	
   654	 2.725	    -0.093	     0.008	    -0.173	
   655	 2.729	    -0.092	     0.008	    -0.174	
   656	 2.733	    -0.093	     0.008	    -0.174	
   657	 2.737	    -0.093	     0.008	    -0.174	
   658	 2.742	    -0.093	     0.008	    -0.175	
   659	 2.746	    -0.092	     0.008	    -0.174	
   660	 2.750	    -0.092	     0.008	    -0.174	
   661	 2.754	    -0.093	     0.008	    -0.174	
   662	 2.758	    -0.093	     0.008	    -0.174	
   663	 2.763	    -0.092	     0.008	    -0.173	
   664	 2.767	    -0.092	     0.008	    -0.174	
   665	 2.771	    -0.093	     0.008	    -0.174	
   666	 2.775	    -0.092	     0.008	    -0.174	
   667	 2.779	    -0.092	     0.008	    -0.174	
   668	 2.783	    -0.093	     0.008	    -0.175	
   669	 2.787	    -0.092	     0.008	    -0.174	
   670	 2.792	    -0.093	     0.008	    -0.174	
   671	 2.796	    -0.092	     0.008	    -0.174	
   672	 2.800	    -0.092	     0.008	    -0.174	
   673	 2.804	    -0.092	     0.008	    -0.175	
   674	 2.808	    -0.092	     0.008	    -0.175	
   675	 2.813	    -0.093	     0.008	    -0.175	
   676	 2.817	    -0.092	     0.008	    -0.175	
   677	 2.821	    -0.092	     0.008	    -0.175	
   678	 2.825	    -0.092	     0.008	    -0.174	
   679	 2.829	    -0.093	     0.008	    -0.174	
   680	 2.833	    -0.092	     0.008	    -0.174	
   681	 2.838	    -0.092	     0.008	    -0.175	
   682	 2.842	    -0.093	     0.008	    -0.175	
   683	 2.846	    -0.092	     0.008	    -0.174	
   684	 2.850	    -0.093	     0.008	    -0.175	
   685	 2.854	    -0.092	     0.008	    -0.175	
   686	 2.858	    -0.092	     0.008	    -0.175	
   687	 2.862	    -0.092	     0.008	    -0.175	
   688	 2.867	    -0.093	     0.008	    -0.175	
   689	 2.871	    -0.092	     0.008	    -0.175	
   690	 2.875	    -0.093	     0.008	    -0.175	
   691	 2.879	    -0.092	     0.008	    -0.174	
   692	 2.883	    -0.092	     0.008	    -0.175	
   693	 2.888	    -0.092	     0.008	    -0.175	
   694	 2.892	    -0.093	     0.008	    -0.175	
   695	 2.896	    -0.092	     0.008	    -0.175	
   696	 2.900	    -0.092	     0.008	    -0.175	
   697	 2.904	    -0.092	     0.008	    -0.175	
   698	 2.908	    -0.092	     0.008	    -0.175	
   699	 2.912	    -0.093	     0.008	    -0.175	
   700	 2.917	    -0.093	     0.008	    -0.175	
   701	 2.921	    -0.093	     0.008	    -0.175	
   702	 2.925	    -0.092	     0.008	    -0.175	
   703	 2.929	    -0.093	     0.008	    -0.175	
   704	 2.933	    -0.092	     0.008	    -0.175	
   705	 2.938	    -0.092	     0.008	    -0.175	
   706	 2.942	    -0.092	     0.008	    -0.174	
   707	 2.946	    -0.092	     0.008	    -0.174	
   708	 2.950	    -0.093	     0.008	    -0.175	
   709	 2.954	    -0.093	     0.008	    -0.175	
   710	 2.958	    -0.092	     0.008	    -0.174	
   711	 2.963	    -0.092	     0.008	    -0.175	
   712	 2.967	    -0.092	     0.008	    -0.175	
   713	 2.971	    -0.092	     0.008	    -0.174	
   714	 2.975	    -0.093	     0.008	    -0.174	
   715	 2.979	    -0.092	     0.008	    -0.174	
   716	 2.983	    -0.093	     0.008	    -0.174	
   717	 2.987	    -0.092	     0.008	    -0.173	
   718	 2.992	    -0.092	     0.008	    -0.174	
   719	 2.996	    -0.092	     0.008	    -0.175	
   720	 3.000	    -0.092	     0.008	    -0.174	
   721	 3.004	    -0.092	     0.008	    -0.174	
   722	 3.008	    -0.093	     0.008	    -0.174	
   723	 3.013	    -0.093	     0.008	    -0.174	
   724	 3.017	    -0.092	     0.008	    -0.173	
   725	 3.021	    -0.092	     0.008	    -0.173	
   726	 3.025	    -0.093	     0.008	    -0.174	
   727	 3.029	    -0.092	     0.008	    -0.174	
   728	 3.033	    -0.092	     0.008	    -0.174	
   729	 3.037	    -0.093	     0.008	    -0.173	
   730	 3.042	    -0.093	     0.008	    -0.173	
   731	 3.046	    -0.092	     0.008	    -0.173	
   732	 3.050	    -0.093	     0.008	    -0.174	
   733	 3.054	    -0.093	     0.008	    -0.173	
   734	 3.058	    -0.093	     0.008	    -0.173	
   735	 3.063	    -0.093	     0.008	    -0.172	
   736	 3.067	    -0.093	     0.008	    -0.173	
   737	 3.071	    -0.093	     0.008	    -0.172	
   738	 3.075	    -0.093	     0.008	    -0.172	
   739	 3.079	    -0.093	     0.008	    -0.172	
   740	 3.083	    -0.093	     0.008	    -0.172	
   741	 3.088	    -0.092	     0.008	    -0.172	
   742	 3.092	    -0.093	     0.008	    -0.173	
   743	 3.096	    -0.093	     0.008	    -0.172	
   744	 3.100	    -0.093	     0.008	    -0.172	
   745	 3.104	    -0.093	     0.008	    -0.172	
   746	 3.108	    -0.093	     0.008	    -0.172	
   747	 3.112	    -0.093	     0.008	    -0.172	
   748	 3.117	    -0.093	     0.008	    -0.171	
   749	 3.121	    -0.093	     0.008	    -0.172	
   750	 3.125	    -0.093	     0.008	    -0.172	
   751	 3.129	    -0.093	     0.008	    -0.171	
   752	 3.133	    -0.093	     0.008	    -0.172	
   753	 3.138	    -0.093	     0.008	    -0.171	
   754	 3.142	    -0.093	     0.008	    -0.172	
   755	 3.146	    -0.093	     0.008	    -0.172	
   756	 3.150	    -0.093	     0.008	    -0.172	
   757	 3.154	    -0.093	     0.008	    -0.172	
   758	 3.158	    -0.093	     0.008	    -0.171	
   759	 3.162	    -0.094	     0.008	    -0.172	
   760	 3.167	    -0.093	     0.008	    -0.171	
   761	 3.171	    -0.093	     0.008	    -0.172	
   762	 3.175	    -0.093	     0.008	    -0.171	
   763	 3.179	    -0.093	     0.008	    -0.171	
   764	 3.183	    -0.093	     0.008	    -0.172	
   765	 3.188	    -0.093	     0.008	    -0.171	
   766	 3.192	    -0.093	     0.008	    -0.171	
   767	 3.196	    -0.093	     0.008	    -0.171	
   768	 3.200	    -0.093	     0.008	    -0.171	
   769	 3.204	    -0.093	     0.008	    -0.172	
   770	 3.208	    -0.093	     0.008	    -0.171	
   771	 3.213	    -0.093	     0.008	    -0.171	
   772	 3.217	    -0.094	     0.008	    -0.172	
   773	 3.221	    -0.093	     0.008	    -0.171	
   774	 3.225	    -0.093	     0.008	    -0.171	
   775	 3.229	    -0.093	     0.008	    -0.172	
   776	 3.233	    -0.093	     0.008	    -0.172	
   777	 3.237	    -0.093	     0.008	    -0.171	
   778	 3.242	    -0.093	     0.008	    -0.171	
   779	 3.246	    -0.093	     0.008	    -0.171	
   780	 3.250	    -0.093	     0.008	    -0.171	
   781	 3.254	    -0.093	     0.008	    -0.171	
   782	 3.258	    -0.093	     0.008	    -0.171	
   783	 3.263	    -0.093	     0.008	    -0.170	
   784	 3.267	    -0.093	     0.008	    -0.171	
   785	 3.271	    -0.093	     0.008	    -0.171	
   786	 3.275	    -0.093	     0.008	    -0.171	
   787	 3.279	    -0.093	     0.008	    -0.171	
   788	 3.283	    -0.093	     0.008	    -0.172	
   789	 3.287	    -0.093	     0.008	    -0.172	
   790	 3.292	    -0.093	     0.008	    -0.171	
   791	 3.296	    -0.093	     0.008	    -0.171	
   792	 3.300	    -0.093	     0.008	    -0.172	
   793	 3.304	    -0.093	     0.008	    -0.172	
   794	 3.308	    -0.092	     0.008	    -0.171	
   795	 3.313	    -0.093	     0.008	    -0.171	
   796	 3.317	    -0.093	     0.008	    -0.171	
   797	 3.321	    -0.093	     0.008	    -0.171	
   798	 3.325	    -0.094	     0.008	    -0.171	
   799	 3.329	    -0.093	     0.008	    -0.171	
   800	 3.333	    -0.093	     0.008	    -0.171	
   801	 3.338	    -0.093	     0.008	    -0.170	
   802	 3.342	    -0.093	     0.008	    -0.171	
   803	 3.346	    -0.093	     0.008	    -0.171	
   804	 3.350	    -0.093	     0.008	    -0.171	
   805	 3.354	    -0.093	     0.008	    -0.172	
   806	 3.358	    -0.093	     0.008	    -0.172	
   807	 3.362	    -0.093	     0.008	    -0.171	
   808	 3.367	    -0.093	     0.008	    -0.172	
   809	 3.371	    -0.093	     0.008	    -0.172	
   810	 3.375	    -0.093	     0.008	    -0.171	
   811	 3.379	    -0.093	     0.008	    -0.171	
   812	 3.383	    -0.093	     0.008	    -0.171	
   813	 3.388	    -0.093	     0.008	    -0.171	
   814	 3.392	    -0.093	     0.008	    -0.172	
   815	 3.396	    -0.093	     0.008	    -0.171	
   816	 3.400	    -0.093	     0.008	    -0.171	
   817	 3.404	    -0.093	     0.008	    -0.172	
   818	 3.408	    -0.093	     0.008	    -0.172	
   819	 3.412	    -0.093	     0.008	    -0.172	
   820	 3.417	    -0.093	     0.008	    -0.172	
   821	 3.421	    -0.093	     0.008	    -0.172	
   822	 3.425	    -0.093	     0.008	    -0.171	
   823	 3.429	    -0.093	     0.008	    -0.171	
   824	 3.433	    -0.093	     0.008	    -0.171	
   825	 3.438	    -0.093	     0.008	    -0.171	
   826	 3.442	    -0.093	     0.008	    -0.171	
   827	 3.446	    -0.093	     0.008	    -0.171	
   828	 3.450	    -0.094	     0.008	    -0.171	
   829	 3.454	    -0.093	     0.008	    -0.171	
   830	 3.458	    -0.093	     0.008	    -0.171	
   831	 3.463	    -0.093	     0.008	    -0.171	
   832	 3.467	    -0.093	     0.008	    -0.171	
   833	 3.471	    -0.093	     0.008	    -0.171	
   834	 3.475	    -0.093	     0.008	    -0.171	
   835	 3.479	    -0.093	     0.008	    -0.172	
   836	 3.483	    -0.093	     0.008	    -0.172	
   837	 3.487	    -0.093	     0.008	    -0.171	
   838	 3.492	    -0.093	     0.008	    -0.171	
   839	 3.496	    -0.093	     0.008	    -0.170	
   840	 3.500	    -0.093	     0.008	    -0.171	
   841	 3.504	    -0.093	     0.008	    -0.171	
   842	 3.508	    -0.093	     0.008	    -0.171	
   843	 3.513	    -0.093	     0.008	    -0.171	
   844	 3.517	    -0.093	     0.008	    -0.171	
   845	 3.521	    -0.093	     0.008	    -0.170	
   846	 3.525	    -0.093	     0.008	    -0.171	
   847	 3.529	    -0.093	     0.008	    -0.171	
   848	 3.533	    -0.093	     0.008	    -0.172	
   849	 3.537	    -0.093	     0.008	    -0.171	
   850	 3.542	    -0.093	     0.008	    -0.171	
   851	 3.546	    -0.093	     0.008	    -0.171	
   852	 3.550	    -0.093	     0.008	    -0.171	
   853	 3.554	    -0.093	     0.008	    -0.171	
   854	 3.558	    -0.093	     0.008	    -0.171	
   855	 3.563	    -0.093	     0.008	    -0.171	
   856	 3.567	    -0.093	     0.008	    -0.171	
   857	 3.571	    -0.093	     0.008	    -0.170	
   858	 3.575	    -0.093	     0.008	    -0.171	
   859	 3.579	    -0.093	     0.008	    -0.171	
   860	 3.583	    -0.093	     0.008	    -0.171	
   861	 3.588	    -0.093	     0.008	    -0.171	
   862	 3.592	    -0.093	     0.008	    -0.172	
   863	 3.596	    -0.093	     0.008	    -0.171	
   864	 3.600	    -0.093	     0.008	    -0.171	
   865	 3.604	    -0.093	     0.008	    -0.171	
   866	 3.608	    -0.093	     0.008	    -0.171	
   867	 3.612	    -0.093	     0.008	    -0.171	
   868	 3.617	    -0.093	     0.008	    -0.171	
   869	 3.621	    -0.093	     0.008	    -0.172	
   870	 3.625	    -0.093	     0.008	    -0.171	
   871	 3.629	    -0.093	     0.008	    -0.171	
   872	 3.633	    -0.093	     0.008	    -0.171	
   873	 3.638	    -0.093	     0.008	    -0.171	
   874	 3.642	    -0.093	     0.008	    -0.172	
   875	 3.646	    -0.093	     0.008	    -0.172	
   876	 3.650	    -0.093	     0.008	    -0.171	
   877	 3.654	    -0.093	     0.008	    -0.171	
   878	 3.658	    -0.093	     0.008	    -0.172	
   879	 3.662	    -0.093	     0.008	    -0.171	
   880	 3.667	    -0.093	     0.008	    -0.171	
   881	 3.671	    -0.093	     0.008	    -0.171	
   882	 3.675	    -0.093	     0.008	    -0.171	
   883	 3.679	    -0.093	     0.008	    -0.171	
   884	 3.683	    -0.093	     0.008	    -0.171	
   885	 3.688	    -0.093	     0.008	    -0.171	
   886	 3.692	    -0.093	     0.008	    -0.172	
   887	 3.696	    -0.093	     0.008	    -0.171	
   888	 3.700	    -0.093	     0.008	    -0.171	
   889	 3.704	    -0.093	     0.008	    -0.172	
   890	 3.708	    -0.093	     0.008	    -0.171	
   891	 3.713	    -0.093	     0.008	    -0.171	
   892	 3.717	    -0.093	     0.008	    -0.172	
   893	 3.721	    -0.093	     0.008	    -0.172	
   894	 3.725	    -0.093	     0.008	    -0.171	
   895	 3.729	    -0.093	     0.008	    -0.172	
   896	 3.733	    -0.093	     0.008	    -0.172	
   897	 3.737	    -0.093	     0.008	    -0.172	
   898	 3.742	    -0.093	     0.008	    -0.171	
   899	 3.746	    -0.093	     0.008	    -0.172	
   900	 3.750	    -0.093	     0.008	    -0.172	
   901	 3.754	    -0.093	     0.008	    -0.171	
   902	 3.758	    -0.093	     0.008	    -0.171	
   903	 3.763	    -0.093	     0.008	    -0.172	
   904	 3.767	    -0.093	     0.008	    -0.172	
   905	 3.771	    -0.093	     0.008	    -0.171	
   906	 3.775	    -0.093	     0.008	    -0.172	
   907	 3.779	    -0.092	     0.008	    -0.171	
   908	 3.783	    -0.093	     0.008	    -0.172	
   909	 3.787	    -0.093	     0.008	    -0.171	
   910	 3.792	    -0.093	     0.008	    -0.171	
   911	 3.796	    -0.093	     0.008	    -0.171	
   912	 3.800	    -0.093	     0.008	    -0.171	
   913	 3.804	    -0.093	     0.008	    -0.171	
   914	 3.808	    -0.093	     0.008	    -0.171	
   915	 3.813	    -0.093	     0.008	    -0.171	
   916	 3.817	    -0.093	     0.008	    -0.172	
   917	 3.821	    -0.093	     0.008	    -0.172	
   918	 3.825	    -0.093	     0.008	    -0.171	
   919	 3.829	    -0.093	     0.008	    -0.172	
   920	 3.833	    -0.093	     0.008	    -0.171	
   921	 3.838	    -0.093	     0.008	    -0.171	
   922	 3.842	    -0.093	     0.008	    -0.172	
   923	 3.846	    -0.093	     0.008	    -0.172	
   924	 3.850	    -0.093	     0.008	    -0.171	
   925	 3.854	    -0.093	     0.008	    -0.171	
   926	 3.858	    -0.093	     0.008	    -0.172	
   927	 3.862	    -0.093	     0.008	    -0.171	
   928	 3.867	    -0.092	     0.008	    -0.171	
   929	 3.871	    -0.093	     0.008	    -0.171	
   930	 3.875	    -0.093	     0.008	    -0.172	
   931	 3.879	    -0.093	     0.008	    -0.172	
   932	 3.883	    -0.093	     0.008	    -0.172	
   933	 3.888	    -0.093	     0.008	    -0.171	
   934	 3.892	    -0.093	     0.008	    -0.172	
   935	 3.896	    -0.093	     0.008	    -0.172	
   936	 3.900	    -0.093	     0.008	    -0.172	
   937	 3.904	    -0.093	     0.008	    -0.171	
   938	 3.908	    -0.093	     0.008	    -0.172	
   939	 3.912	    -0.093	     0.008	    -0.171	
   940	 3.917	    -0.093	     0.008	    -0.171	
   941	 3.921	    -0.093	     0.008	    -0.172	
   942	 3.925	    -0.093	     0.008	    -0.171	
   943	 3.929	    -0.093	     0.008	    -0.172	
   944	 3.933	    -0.093	     0.008	    -0.171	
   945	 3.938	    -0.093	     0.008	    -0.172	
   946	 3.942	    -0.093	     0.008	    -0.172	
   947	 3.946	    -0.093	     0.008	    -0.171	
   948	 3.950	    -0.093	     0.008	    -0.172	
   949	 3.954	    -0.093	     0.008	    -0.172	
   950	 3.958	    -0.092	     0.008	    -0.171	
   951	 3.963	    -0.093	     0.008	    -0.172	
   952	 3.967	    -0.093	     0.008	    -0.172	
   953	 3.971	    -0.093	     0.008	    -0.172	
   954	 3.975	    -0.093	     0.008	    -0.171	
   955	 3.979	    -0.093	     0.008	    -0.172	
   956	 3.983	    -0.093	     0.008	    -0.172	
   957	 3.987	    -0.093	     0.008	    -0.171	
   958	 3.992	    -0.093	     0.008	    -0.172	
   959	 3.996	    -0.093	     0.008	    -0.173	
   960	 4.000	    -0.093	     0.008	    -0.172	
   961	 4.004	    -0.093	     0.008	    -0.172	
   962	 4.008	    -0.093	     0.008	    -0.173	
   963	 4.012	    -0.093	     0.008	    -0.172	
   964	 4.017	    -0.093	     0.008	    -0.171	
   965	 4.021	    -0.093	     0.008	    -0.172	
   966	 4.025	    -0.093	     0.008	    -0.172	
   967	 4.029	    -0.093	     0.008	    -0.171	
   968	 4.033	    -0.093	     0.008	    -0.173	
   969	 4.037	    -0.093	     0.008	    -0.172	
   970	 4.042	    -0.093	     0.008	    -0.172	
   971	 4.046	    -0.093	     0.008	    -0.173	
   972	 4.050	    -0.093	     0.008	    -0.172	
   973	 4.054	    -0.093	     0.008	    -0.173	
   974	 4.058	    -0.093	     0.008	    -0.172	
   975	 4.063	    -0.093	     0.008	    -0.173	
   976	 4.067	    -0.093	     0.008	    -0.173	
   977	 4.071	    -0.093	     0.008	    -0.173	
   978	 4.075	    -0.093	     0.008	    -0.174	
   979	 4.079	    -0.093	     0.008	    -0.174	
   980	 4.083	    -0.093	     0.008	    -0.173	
   981	 4.088	    -0.093	     0.008	    -0.173	
   982	 4.092	    -0.093	     0.008	    -0.173	
   983	 4.096	    -0.093	     0.008	    -0.172	
   984	 4.100	    -0.093	     0.008	    -0.173	
   985	 4.104	    -0.092	     0.008	    -0.173	
   986	 4.108	    -0.093	     0.008	    -0.172	
   987	 4.113	    -0.093	     0.008	    -0.173	
   988	 4.117	    -0.092	     0.008	    -0.173	
   989	 4.121	    -0.093	     0.008	    -0.172	
   990	 4.125	    -0.093	     0.008	    -0.173	
   991	 4.129	    -0.093	     0.008	    -0.173	
   992	 4.133	    -0.093	     0.008	    -0.173	
   993	 4.137	    -0.093	     0.008	    -0.173	
   994	 4.142	    -0.093	     0.008	    -0.172	
   995	 4.146	    -0.093	     0.008	    -0.173	
   996	 4.150	    -0.093	     0.008	    -0.174	
   997	 4.154	    -0.093	     0.008	    -0.173	
   998	 4.158	    -0.093	     0.008	    -0.173	
   999	 4.162	    -0.093	     0.008	    -0.174	
  1000	 4.167	    -0.093	     0.008	    -0.173	
  1001	 4.171	    -0.093	     0.008	    -0.173	
  1002	 4.175	    -0.093	     0.008	    -0.174	
  1003	 4.179	    -0.093	     0.008	    -0.173	
  1004	 4.183	    -0.093	     0.008	    -0.173	
  1005	 4.188	    -0.093	     0.008	    -0.174	
  1006	 4.192	    -0.093	     0.008	    -0.174	
  1007	 4.196	    -0.092	     0.008	    -0.173	
  1008	 4.200	    -0.093	     0.008	    -0.174	
  1009	 4.204	    -0.093	     0.008	    -0.174	
  1010	 4.208	    -0.092	     0.008	    -0.173	
  1011	 4.213	    -0.093	     0.008	    -0.174	
  1012	 4.217	    -0.093	     0.008	    -0.175	
  1013	 4.221	    -0.092	     0.008	    -0.173	
  1014	 4.225	    -0.093	     0.008	    -0.173	
  1015	 4.229	    -0.093	     0.008	    -0.174	
  1016	 4.233	    -0.093	     0.008	    -0.174	
  1017	 4.238	    -0.092	     0.008	    -0.173	
  1018	 4.242	    -0.093	     0.008	    -0.174	
  1019	 4.246	    -0.093	     0.008	    -0.174	
  1020	 4.250	    -0.093	     0.008	    -0.174	
  1021	 4.254	    -0.093	     0.008	    -0.174	
  1022	 4.258	    -0.092	     0.008	    -0.174	
  1023	 4.262	    -0.093	     0.008	    -0.175	
  1024	 4.267	    -0.093	     0.008	    -0.175	
  1025	 4.271	    -0.093	     0.008	    -0.175	
  1026	 4.275	    -0.093	     0.008	    -0.175	
  1027	 4.279	    -0.092	     0.008	    -0.174	
  1028	 4.283	    -0.092	     0.008	    -0.175	
  1029	 4.287	    -0.092	     0.008	    -0.174	
  1030	 4.292	    -0.092	     0.008	    -0.174	
  1031	 4.296	    -0.093	     0.008	    -0.175	
  1032	 4.300	    -0.092	     0.008	    -0.174	
  1033	 4.304	    -0.092	     0.008	    -0.175	
  1034	 4.308	    -0.092	     0.008	    -0.175	
  1035	 4.313	    -0.093	     0.008	    -0.176	
  1036	 4.317	    -0.093	     0.008	    -0.175	
  1037	 4.321	    -0.092	     0.008	    -0.175	
  1038	 4.325	    -0.092	     0.008	    -0.175	
  1039	 4.329	    -0.093	     0.008	    -0.175	
  1040	 4.333	    -0.092	     0.008	    -0.175	
